score,budget_x,revenue,country,top_genre,top_lang,year
low,0.219565215694707,0.30570795738408485,US,Animation, English,0.9666666666666668
high,0.32608695505671076,5.938969186910997e-05,AU,Action, English,0.9833333333333325
low,0.18913043301984878,0.1630398095981487,other,Horror, Spanish,0.9916666666666689
low,0.2856521723601134,0.2497344106099948,US,Animation, English,0.9916666666666689
high,0.0021739108742911107,0.005169160259479522,AU,Horror, English,0.9916666666666689
high,0.14130434595935726,0.07346506252335508,AU,Animation, English,0.9833333333333325
high,0.05307173707189508,0.013510250226504818,JP,Animation, Japanese,0.9333333333333353
high,0.3913043465028355,0.29089202896488475,AU,Action, English,0.9500000000000011
high,0.38043478126181474,0.06100471846823084,US,Comedy, English,1.0000000000000018
low,0.28260869409262757,0.12067939179327054,AU,Drama, English,0.9249999999999989
low,0.08306771365884286,0.00037441281382781543,JP,Animation, Japanese,0.9833333333333325
high,0.1470741233632046,0.21533394233254557,JP,Animation, Japanese,0.9916666666666689
high,0.20217391130907372,0.13508402325261687,AU,Mystery, English,0.9916666666666689
low,0.28260869409262757,0.17746601210446047,AU,Science Fiction, English,0.9333333333333353
low,0.05217391098298676,0.04749957340615339,AU,Crime, English,0.7833333333333332
low,0.03260869354914933,0.05918742803179488,AU,Crime, English,0.7833333333333332
low,0.32608695505671076,0.491794586122319,AU,Family, English,0.9666666666666668
low,0.3478260855387523,0.2761327331888189,AU,Fantasy, English,0.8666666666666689
low,0.32608695505671076,0.21429982680481707,AU,Animation, English,0.8666666666666689
high,0.2886956506275992,0.22598290146972524,US,Mystery, English,0.9916666666666689
high,0.21739130264650283,0.04460880500302393,AU,Animation, English,0.9833333333333325
high,0.07608695451323251,0.12812531118680945,AU,Family, English,0.9916666666666689
high,0.056521737079395076,0.04936452903148342,AU,Animation, English,0.9833333333333325
high,0.12608695462192815,0.267450859986017,AU,Action, English,0.9416666666666682
high,0.4076086943643667,0.1141602589425316,AU,Adventure, English,0.9416666666666682
low,0.23413043311767484,0.09472128296663436,AU,Action, English,0.9916666666666689
low,0.32608695505671076,0.19486200648546328,US,Comedy, English,1.0000000000000018
high,0.010869563067107745,0.008919672418529263,AU,Drama, English,0.9583333333333339
high,0.23913043312854443,0.09025542877887135,AU,Action, English,0.9000000000000004
high,0.4130434769848771,0.0544506710265268,AU,Science Fiction, English,0.9833333333333325
high,0.15086956337145557,0.08209888876153379,AU,Action, English,0.9916666666666689
high,0.09782608499527409,0.01083618213262868,AU,Fantasy, English,0.9916666666666689
high,0.028695650062381846,0.010384209195456233,AU,Fantasy, English,0.9916666666666689
high,0.004976621749949178,0.02883326820492041,AU,Fantasy, English,0.9916666666666689
high,0.32578260722996216,0.22606834220753494,FR,Animation, French,0.9833333333333325
high,0.4347826074669187,0.006573848338061332,AU,Action, English,0.9833333333333325
low,0.15217391120037807,0.15789226204508977,AU,Animation, English,0.8583333333333325
low,0.2843478245311909,0.08536344385535018,US,Horror, English,0.9916666666666689
high,0.18913043301984878,0.157073865127369,GB,Animation, English,0.9916666666666689
high,0.22913043310680528,0.09796538490973443,US,Romance, English,1.0000000000000018
high,0.0063848321877931135,0.12244257248043858,AU,Romance, Japanese,0.9416666666666682
high,0.28260869409262757,0.189823283211306,US,Comedy, English,0.9000000000000004
high,0.018923910910704153,0.051577462528375285,AU,Animation, Japanese,0.9916666666666689
low,0.5434782598771266,0.42299184151970554,AU,Action, English,0.9500000000000011
high,0.2863043462745747,0.257196101425007,GB,Thriller, English,1.0000000000000018
low,0.022256220917948304,0.0009122097010720462,US,Mystery, English,0.9916666666666689
high,0.4347826074669187,0.00015431715637199977,AU,Action, English,0.9916666666666689
low,0.22347825918147446,0.18664507742817782,GB,Horror, English,1.0000000000000018
low,0.24826086793100188,0.2518480447938168,US,Drama, English,0.9833333333333325
high,0.5434782598771266,0.0004242087230968413,AU,Science Fiction, English,1.0000000000000018
low,0.2595652157816635,0.11753717779559004,US,Action, English,0.9416666666666682
low,0.015217389163516063,0.092351074834088,AU,Drama, English,0.5750000000000011
high,0.4347826074669187,0.02393316543378086,AU,Animation, English,0.7916666666666661
high,0.19565217216446124,0.10380660617073956,AU,Animation, English,0.7916666666666661
low,0.271304346241966,0.2071914964818696,US,Horror, English,0.9916666666666689
low,0.35869565077977317,0.22138443442808708,AU,Adventure, English,0.9249999999999989
low,0.03391304137807183,0.008459664473804385,AU,Comedy, English,0.9916666666666689
low,0.07608695451323251,0.005193833054677981,AU,Drama, English,0.8166666666666682
low,0.219565215694707,0.1099143846003073,US,Action, English,0.9916666666666689
high,0.07734782408119092,0.0885770762508255,US,Drama, English,0.9333333333333353
high,0.38043478126181474,0.29092061083982595,AU,Animation, English,0.9333333333333353
low,0.23913043312854443,0.2596751988908751,ES,Drama, Spanish,0.43333333333333535
high,0.17391304168241964,0.07193461966753836,AU,War, English,0.9249999999999989
low,0.26956521580340265,0.23609697694004755,US,Animation, English,0.9916666666666689
high,0.260869563610586,0.0,US,Drama, English,0.9916666666666689
high,0.006521736970699428,0.02691836357695423,AU,Action, English,0.8916666666666675
low,0.018260867431001884,0.009460024624240386,other,Fantasy, Russian,0.9833333333333325
low,0.030434780500945172,0.007353680503034268,AU,Romance, English,0.9833333333333325
high,0.3482608681483932,0.11922465559128004,KR,Action, Korean,0.9916666666666689
low,0.2433478244420605,0.21832990626397542,other,Drama, Chinese,0.9916666666666689
low,0.32608695505671076,0.049248434938239584,AU,Family, English,0.9833333333333325
high,0.034782606597353494,0.01967108508466713,AU,Action, English,0.9833333333333325
high,0.260869563610586,0.10443281967637878,IT,Family, English,0.9916666666666689
low,0.07198159624343825,0.0034203165130391945,JP,Animation, Japanese,0.8666666666666689
low,7.608478277409736e-05,0.0,US,Horror, English,0.9416666666666682
high,0.1839130417041588,0.061136695690485264,US,Horror, English,0.9916666666666689
high,0.4782608684310019,0.25922245952917844,AU,Action, English,0.9083333333333332
high,0.03695651964555765,0.03386456918702537,AU,Horror, English,0.9166666666666661
low,0.43695652051512285,0.5367584257255281,other,Comedy, Spanish,1.0000000000000018
low,0.22043478091398866,0.1818524985316017,other,Horror, Spanish,0.9916666666666689
high,0.23695652008034027,0.23023381599036322,AU,Science Fiction, English,1.0000000000000018
low,0.05366476316014079,0.014365329354764617,AU,Romance, English,0.9833333333333325
high,0.3639130420954631,0.34118251251297316,FR,Drama, French,0.5833333333333339
high,0.13260869376654064,0.10172021309778564,AU,Science Fiction, English,0.9833333333333325
low,0.08043478060964082,0.13759200152908946,AU,Fantasy, English,0.8750000000000018
low,0.04347825879017012,0.005149317635260776,AU,Fantasy, English,0.8750000000000018
low,0.15534782425075613,0.10273140272277155,other,Drama, Chinese,0.9916666666666689
low,0.38043478126181474,0.3003965799535552,AU,Action, English,0.9500000000000011
low,0.05217391098298676,0.08073648817659893,AU,Fantasy, Japanese,0.8499999999999996
high,0.4130434769848771,0.18191351841472725,AU,Action, English,0.9166666666666661
high,0.32608695505671076,0.16274737602500672,AU,Adventure, English,0.8499999999999996
high,0.16956521558601134,0.09488375969848618,AU,Action, English,1.0000000000000018
low,0.28043478104442343,0.17838087460302005,AU,Animation, English,0.9666666666666668
high,0.20695652001512285,0.10064238216267234,AU,Thriller, English,0.9916666666666689
high,0.0021739108742911107,0.004985161938439019,AU,Horror, English,0.9916666666666689
low,0.4130434769848771,0.1405760026298896,AU,Action, English,0.9166666666666661
low,0.047632606625288273,0.0102270371008908,AU,Animation, Japanese,0.9749999999999996
low,0.030434780500945172,0.019812816160334448,AU,Romance, English,0.9666666666666668
low,0.001413041307419655,0.0,AU,Romance, English,0.9666666666666668
low,0.07608695451323251,0.15921148667496027,AU,Comedy, English,0.8833333333333346
low,0.25217391141776935,0.06946610014614377,AU,Adventure, English,0.9916666666666689
low,0.18478260692344045,0.1969447546639219,US,Adventure, English,0.9916666666666689
high,0.24826086793100188,0.08244047604531633,other,Comedy, Spanish,1.0000000000000018
high,0.35869565077977317,0.08562812826380925,AU,Action, English,0.9833333333333325
high,0.21739130264650283,0.058019024994820055,AU,Adventure, English,0.8166666666666682
low,0.19347825911625707,0.17735018493271731,US,Fantasy, English,0.9916666666666689
low,0.5652173903591682,0.5635770571141546,AU,Adventure, English,0.9666666666666668
low,0.17239130254867674,0.3373094881051492,AU,Adventure, English,0.9666666666666668
high,0.4347826074669187,0.07198733426970062,AU,Action, English,0.9833333333333325
low,0.04782608488657844,0.12429144509346099,AU,Horror, English,0.9583333333333339
low,0.04347825879017012,0.0010762736650049235,US,Comedy, English,0.9333333333333353
low,0.15330434598544423,0.15653243435904868,US,Action, English,0.9916666666666689
high,0.22987070223884934,0.11816015486093198,KR,Romance, Korean,0.9583333333333339
low,0.03260869354914933,0.03150402851069679,US,Comedy, English,0.7916666666666661
high,0.214347824379017,0.23542499193795488,AU,Action, English,0.9916666666666689
high,0.3199999985217391,0.1477597293839555,US,Family, English,0.9916666666666689
low,0.4130434769848771,0.5180252298046877,AU,Action, English,0.9333333333333353
low,0.0869565197542533,0.11007753451885523,AU,Horror, English,0.9416666666666682
low,0.21608695481758033,0.11670304755872196,FR,Action, French,0.9916666666666689
low,0.05456521533601134,0.007408057379021868,JP,Animation, Japanese,0.7500000000000018
low,0.3478260855387523,0.2491830414963888,AU,Action, English,0.8916666666666675
low,0.32608695505671076,0.42989533449078715,AU,Animation, English,0.9166666666666661
low,0.1813043460463138,0.06565778456961734,US,Animation, English,0.9833333333333325
low,0.1226086937448015,0.0019594788084210763,US,Drama, English,0.9583333333333339
high,0.03260869354914933,0.12226589090048276,AU,Romance, English,0.6916666666666682
low,0.13043478071833647,0.07477262968845419,AU,Adventure, English,0.7916666666666661
low,0.0184782587358223,4.4632736273602364e-05,US,Thriller, English,0.9916666666666689
low,0.1717391286342155,0.1618228784948299,AU,Horror, English,0.9666666666666668
high,0.021739128308128536,0.010531846815709919,AU,Horror, English,0.9833333333333325
high,0.20652173740548202,0.18550132885350493,AU,Family, English,0.3916666666666675
high,0.006304345665879013,0.09015660694198672,AU,Family, English,0.3916666666666675
low,0.20217391130907372,0.3048243619825546,AU,Adventure, English,0.8166666666666682
high,0.19999999826086956,0.07525672993225893,US,Music, English,0.9916666666666689
high,0.10652173718809073,0.1708765424968208,US,Horror, English,0.9916666666666689
high,0.26021738969612473,0.11406263702108606,KR,Romance, Korean,0.9416666666666682
low,0.4347826074669187,0.12988690642046102,AU,Action, English,0.9833333333333325
low,0.28043478104442343,0.1237149233142498,AU,Action, English,0.9916666666666689
high,0.34347825944234406,0.06299990962224053,US,Drama, English,0.9916666666666689
low,0.30021738978308127,0.2452466997788375,US,Thriller, English,0.9916666666666689
low,0.20434782435727789,0.3201740680066581,AU,Animation, English,0.8333333333333339
high,0.20652173740548202,0.03135392107988904,AU,Action, English,0.9416666666666682
high,0.03260869354914933,0.025056902557411907,AU,Action, English,0.9416666666666682
low,0.17021738950047258,0.11961353627555167,MX,Horror, Spanish,0.9916666666666689
low,0.17391304168241964,0.08448996096162235,AU,Comedy, English,0.9166666666666661
high,0.16043478078355386,0.11846343562586345,JP,Drama, Japanese,0.6833333333333353
high,0.32608695505671076,0.15368392512934542,AU,Adventure, English,0.9000000000000004
high,0.32173912896030243,0.4038773279868733,US,Animation, English,0.9916666666666689
low,0.5434782598771266,0.3939861175358812,AU,Adventure, English,0.9416666666666682
low,0.2223913026573724,0.21669615910967108,GB,Action, English,0.8499999999999996
low,0.35869565077977317,0.23133077265135413,AU,Action, English,0.9416666666666682
low,0.4565217379489603,0.3776214373749764,AU,Science Fiction, English,0.9249999999999989
high,0.08304347626748582,0.10912197942023875,KR,Action, Korean,0.9916666666666689
high,0.25217391141776935,0.21087746685788034,JP,Animation, Japanese,0.9916666666666689
high,0.1717391286342155,0.20588847293363277,US,Family, English,0.8083333333333353
high,0.2717391288516068,0.03671750512717246,AU,Adventure, English,0.9749999999999996
high,0.1293478241942344,0.2040099565742045,AU,Thriller, English,0.9916666666666689
low,0.020283476131051033,0.04098057463182176,AU,Animation, English,0.9916666666666689
low,0.22826086788752362,0.16991576785839274,AU,Drama, English,0.9583333333333339
low,0.35869565077977317,0.13399937836294626,AU,Science Fiction, English,0.9833333333333325
low,0.09782608499527409,0.009407064443352486,AU,Science Fiction, English,0.9833333333333325
high,0.25739130273345934,0.2052074264185958,US,Animation, English,0.9916666666666689
high,0.38043478126181474,0.25018362670365135,AU,Animation, English,0.8833333333333346
low,0.4999999989130435,0.2718678919602159,AU,Adventure, English,0.9500000000000011
high,0.4347826074669187,0.2424991875705085,AU,Action, English,0.9249999999999989
high,0.19565217216446124,0.3032749562079262,AU,Animation, English,0.8833333333333346
low,0.22695652005860112,0.1685250125759395,MX,Action, Spanish,0.9916666666666689
low,0.12754347636422494,0.132010723639012,US,Action, English,0.9916666666666689
high,0.19565217216446124,0.1749007155482054,AU,Animation, English,0.7999999999999989
low,0.3017391289168242,0.10050711411708806,US,Documentary, English,1.0000000000000018
high,0.18739799171173477,0.004130512401933258,AU,Comedy, English,1.0000000000000018
low,0.268695650584121,0.2018683639707353,AU,Animation, English,0.9916666666666689
high,0.16304347644139885,0.09310868383454911,AU,Comedy, English,0.8916666666666675
high,0.05434782403119092,0.07889905275996446,AU,Drama, English,0.9500000000000011
high,0.14782608510396975,0.24150951625120742,AU,Adventure, English,0.8916666666666675
low,0.04347825879017012,0.03598164933973427,AU,Horror, English,0.9916666666666689
low,0.002826084788752358,0.003745685408386541,other,Drama, Polish,0.9666666666666668
high,0.24130434617674856,0.08595568527244264,JP,Animation, Japanese,0.9916666666666689
high,0.09558230803387459,0.0007258896691824926,AU,Action, English,0.9916666666666689
